Unnamed: 0,reviewId,content,cleaned_content,typo_fixed,no_stopwords,stemmed,predicted_sentiment
10897,94594553-bae4-4914-9117-3befe59cf869,"suruh diupdate udah 100% ga bisa buka-buka,update lagi update lagi sampe 3 x udah gtu mau log in aja pake lama,",suruh diupdate udah ga bisa bukabukaupdate lagi update lagi sampe x udah gtu mau log in aja pake lama,suruh diupdate sudah tidak bisa bukabukaupdate lagi update lagi sampai x sudah gtu mau log in saja pakai lama,suruh diupdate tidak bukabukaupdate update sampai x gtu mau log in pakai lama,suruh diupdate tidak bukabukaupdate update sampai x gtu mau log in pakai lama,negative
10898,7489660b-792a-4931-b49a-09d213926dbf,Harusnya kalau belum fix jangan di launching dulu. Sampai skrng gak bisa buka aplikasi untuk transaksi,harusnya kalau belum fix jangan di launching dulu sampai skrng gak bisa buka aplikasi untuk transaksi,harusnya kalau belum fix jangan di launching dulu sampai skrng gak bisa buka aplikasi untuk transaksi,harusnya kalau fix jangan launching dulu skrng gak buka aplikasi transaksi,harus kalau fix jangan launching dulu skrng gak buka aplikasi transaksi,neutral
10899,8919dcd5-5691-47e3-9340-4fea75b46320,"Knp biometrikny gk bisa digunakan ya ? Sblmny sdh aktif tp malah d suruh login pke password, bgitu mau aktifkan biometrik lg malah gbisa",knp biometrikny gk bisa digunakan ya sblmny sdh aktif tp malah d suruh login pke password bgitu mau aktifkan biometrik lg malah gbisa,kenapa biometrikny tidak bisa digunakan iya sblmny sudah aktif tapi bahkan di suruh login pakai password bgitu mau aktifkan biometrik lagi bahkan gbisa,biometrikny bisa digunakan iya sblmny aktif bahkan suruh login pakai password bgitu mau aktifkan biometrik bahkan gbisa,biometrikny bisa guna iya sblmny aktif bahkan suruh login pakai password bgitu mau aktif biometrik bahkan gbisa,negative
10901,00961f79-3c26-479c-a8c3-262e21111a18,aplikasi sangat membantu dan mempermudah 👍,aplikasi sangat membantu dan mempermudah,aplikasi sangat membantu dan mempermudah,aplikasi sangat membantu mempermudah,aplikasi sangat bantu mudah,positive
10902,e5ed1270-405d-4c74-be46-cd9d64b8c1d3,"Tidak sesuai yg diharapkan, rekening saya taplus gaji yg terbaca rekening prakerja yg sudah tidak aktif.",tidak sesuai yg diharapkan rekening saya taplus gaji yg terbaca rekening prakerja yg sudah tidak aktif,tidak sesuai yang diharapkan rekening saya taplus gaji yang terbaca rekening prakerja yang sudah tidak aktif,sesuai diharapkan rekening taplus gaji terbaca rekening prakerja sudah aktif,sesuai harap rekening taplus gaji baca rekening prakerja sudah aktif,neutral
10903,d7648b5f-2ace-4fe8-aefd-a4dc61610e32,Transaksi Qris gagal saldo tidak kembali limit top-up ewalet perhari di batasi cmn 1 jt beda sama m-banking bisa top-up 2 jt up,transaksi qris gagal saldo tidak kembali limit topup ewalet perhari di batasi cmn jt beda sama mbanking bisa topup jt up,transaksi qris gagal saldo tidak kembali limit topup ewalet perhari di batasi cmn jt beda sama mbanking bisa topup jt up,transaksi qris gagal saldo kembali limit topup ewalet perhari batasi cmn jt beda sama mbanking topup jt up,transaksi qris gagal saldo kembali limit topup ewalet hari batas cmn jt beda sama mbanking topup jt up,neutral
10905,3c7b2597-21b8-4236-a2b2-7ea49c718f08,Kenapa minta update terus ya. Kalau updat e akan meminta mengosongkan memori hp. jadi terasa merepotkan,kenapa minta update terus ya kalau updat e akan meminta mengosongkan memori hp jadi terasa merepotkan,kenapa minta update terus iya kalau updat e akan meminta mengosongkan memori hp jadi terasa merepotkan,minta update terus iya kalau updat e meminta mengosongkan memori hp jadi terasa merepotkan,minta update terus iya kalau updat e minta kosong memori hp jadi asa repot,negative
10906,e99fe848-ea0c-494a-9014-1ca145883501,Maap kepada admin yg terhormat ini apk wonder lagi error atau kenapa? Aku melakukan transfer tapi riwayat transaksinya ga ke rekap dn saldoku berkurang🙏,maap kepada admin yg terhormat ini apk wonder lagi error atau kenapa aku melakukan transfer tapi riwayat transaksinya ga ke rekap dn saldoku berkurang,maap kepada admin yang terhormat ini apk wonder lagi error atau kenapa aku melakukan transfer tapi riwayat transaksinya tidak ke rekap dn saldoku berkurang,maap admin terhormat apk wonder error kenapa aku melakukan transfer riwayat transaksinya ke rekap dn saldoku berkurang,maap admin hormat apk wonder error kenapa aku laku transfer riwayat transaksi ke rekap dn saldo kurang,negative
10907,39576442-f1e5-4286-a0fa-2bed10015b68,"Aplikasi sistemnya selalu bermasalah, Tidak bisa di akses masuk Tolong di perbaiki lagi Agar nyaman untuk memakainya",aplikasi sistemnya selalu bermasalah tidak bisa di akses masuk tolong di perbaiki lagi agar nyaman untuk memakainya,aplikasi sistemnya selalu bermasalah tidak bisa di akses masuk tolong di perbaiki lagi agar nyaman untuk memakainya,aplikasi sistemnya selalu bermasalah bisa akses masuk di perbaiki agar nyaman memakainya,aplikasi sistem selalu masalah bisa akses masuk di baik agar nyaman maka,negative
10908,44908362-19db-4feb-814c-0b4bb59db0f7,"Maf izin bartanya lagi ka, Root Device itu semacam aplikasi atau di pengaturan...??? Mohon petunjukx kk terima kasi kk",maf izin bartanya lagi ka root device itu semacam aplikasi atau di pengaturan mohon petunjukx kk terima kasi kk,maf izin bartanya lagi kakak root device itu semacam aplikasi atau di pengaturan mohon petunjukx kakak terima kasi kakak,maf izin bartanya kakak root device semacam aplikasi di pengaturan mohon petunjukx kakak terima kasi kakak,maf izin bartanya kakak root device macam aplikasi di atur mohon petunjukx kakak terima kasi kakak,neutral
10909,2bf5365d-d71e-4225-a4d5-c38e565a8216,"Bagus, saya sudah unduh dan pakai Wondr, kekurangannya di mutasi rekening tidak mencantumkan saldonya seperti di MBanking.",bagus saya sudah unduh dan pakai wondr kekurangannya di mutasi rekening tidak mencantumkan saldonya seperti di mbanking,bagus saya sudah unduh dan pakai wondr kekurangannya di mutasi rekening tidak mencantumkan saldonya seperti di mbanking,bagus sudah unduh pakai wondr kekurangannya mutasi rekening mencantumkan saldonya di mbanking,bagus sudah unduh pakai wondr kurang mutasi rekening cantum saldo di mbanking,positive
10910,1d1de2c3-f419-4b31-b168-a6e0c101b4bf,"Kacau,. Sering banget ada kendala,. Transaksi jadi susah.. aplikasi sering erorr!!!",kacau sering banget ada kendala transaksi jadi susah aplikasi sering erorr,kacau sering banget ada kendala transaksi jadi susah aplikasi sering erorr,kacau sering banget kendala transaksi jadi susah aplikasi sering erorr,kacau sering banget kendala transaksi jadi susah aplikasi sering erorr,negative
10912,156683b0-4a2f-4a44-8ed1-677e19d58bcf,"Gangguan dari pagi sampai malam, Sangat merugikan pelanggan.. Perbaikan sistem sangat lambat",gangguan dari pagi sampai malam sangat merugikan pelanggan perbaikan sistem sangat lambat,gangguan dari pagi sampai malam sangat merugikan pelanggan perbaikan sistem sangat lambat,gangguan pagi malam sangat merugikan pelanggan perbaikan sistem sangat lambat,ganggu pagi malam sangat rugi langgan baik sistem sangat lambat,negative
10913,3b6c836a-4dfb-4f2e-8a64-73b4542d38c5,Susah masuk nya LOGIN TERUS fitur lagi tidak tersedia terus memperlambat transaksi kalau begini.,susah masuk nya login terus fitur lagi tidak tersedia terus memperlambat transaksi kalau begini,susah masuk nya login terus fitur lagi tidak tersedia terus memperlambat transaksi kalau begini,susah masuk nya login terus fitur tidak tersedia terus memperlambat transaksi kalau begini,susah masuk nya login terus fitur tidak sedia terus lambat transaksi kalau begini,negative
10914,d8d2baa5-b7c7-4913-a9ce-e1f35c8cf724,Dari segi kelancaran aplikasi masih kalah sama Livin by mandiri. Masih suka ngelag Harap ada perbaikan lagi,dari segi kelancaran aplikasi masih kalah sama livin by mandiri masih suka ngelag harap ada perbaikan lagi,dari segi kelancaran aplikasi masih kalah sama livin by mandiri masih suka ngelag harap ada perbaikan lagi,segi kelancaran aplikasi kalah sama livin by mandiri suka ngelag harap perbaikan,segi lancar aplikasi kalah sama livin by mandiri suka ngelag harap baik,negative
10915,6fcab09a-8409-4eb7-9585-bb1d1b7dab33,Kereenn.. aplikasinya lebih simpel dan mudah.. transaksi makin lancar ..,kereenn aplikasinya lebih simpel dan mudah transaksi makin lancar,kereenn aplikasinya lebih simpel dan mudah transaksi makin lancar,kereenn aplikasinya lebih simpel mudah transaksi makin lancar,kereenn aplikasi lebih simpel mudah transaksi makin lancar,positive
10916,51622d9e-a589-4fb0-b800-87187148f304,"Membantu, hanya saja sering eror transaksi gagal, ( saldo tidak cukup ) padahal saldo lebih",membantu hanya saja sering eror transaksi gagal saldo tidak cukup padahal saldo lebih,membantu hanya saja sering error transaksi gagal saldo tidak cukup padahal saldo lebih,membantu saja sering error transaksi gagal saldo cukup padahal saldo lebih,bantu saja sering error transaksi gagal saldo cukup padahal saldo lebih,negative
10917,9349d776-4774-433c-aba0-ee9516de04d7,"Aplikasi yang bagus buat investasi dan buka deposito di apk ini jadi lebih mudah dengan fiturnya yang praktis. Tampilannya simpel, apk ini juga mudah untuk bertransaksi.",aplikasi yang bagus buat investasi dan buka deposito di apk ini jadi lebih mudah dengan fiturnya yang praktis tampilannya simpel apk ini juga mudah untuk bertransaksi,aplikasi yang bagus buat investasi dan buka deposito di apk ini jadi lebih mudah dengan fiturnya yang praktis tampilannya simpel apk ini juga mudah untuk bertransaksi,aplikasi bagus buat investasi buka deposito apk jadi lebih mudah fiturnya praktis tampilannya simpel apk juga mudah bertransaksi,aplikasi bagus buat investasi buka deposito apk jadi lebih mudah fiturnya praktis tampil simpel apk juga mudah transaksi,positive
10918,41c42980-40e5-48c3-b452-8aad04b921e4,"Baru transfer 2x udh ada limit nya aja, gk bisa buat transfer lagi harus nunggu 1x24jam:(",baru transfer x udh ada limit nya aja gk bisa buat transfer lagi harus nunggu xjam,baru transfer x udh ada limit nya saja tidak bisa buat transfer lagi harus nunggu xjam,baru transfer x udh limit nya tidak buat transfer harus nunggu xjam,baru transfer x udh limit nya tidak buat transfer harus nunggu xjam,negative
10919,9b439cdc-3da6-426a-ae09-ada2a21abba3,"masih perlu ditambahkan ctt keterangan pengeluaran untuk apa, dan tambahkan tarik dan isi tunai tanpa kartu, mohon segera diadakan sebelum beralih ke bank lain, Tks...",masih perlu ditambahkan ctt keterangan pengeluaran untuk apa dan tambahkan tarik dan isi tunai tanpa kartu mohon segera diadakan sebelum beralih ke bank lain tks,masih perlu ditambahkan ctt keterangan pengeluaran untuk apa dan tambahkan tarik dan isi tunai tanpa kartu mohon segera diadakan sebelum beralih ke bank lain terima kasih,perlu ditambahkan ctt keterangan pengeluaran apa tambahkan tarik isi tunai kartu mohon segera diadakan beralih bank terima kasih,perlu tambah ctt terang keluar apa tambah tarik isi tunai kartu mohon segera ada alih bank terima kasih,neutral
10921,b3934ef0-7a92-4e42-88a9-793b10e729d2,Aplikasi kenapa g bisa dibuka muncul notif sedang dalam proses pembaharuan.tolong di perbaiki,aplikasi kenapa g bisa dibuka muncul notif sedang dalam proses pembaharuantolong di perbaiki,aplikasi kenapa tidak bisa dibuka muncul notif sedang dalam proses pembaharuantolong di perbaiki,aplikasi tidak dibuka muncul notif sedang proses pembaharuantolong perbaiki,aplikasi tidak buka muncul notif sedang proses pembaharuantolong baik,neutral
10922,09ee4595-ad19-4385-91ac-bd3241db295f,Ini kenapa jadi error gini aplikasi.. kalau belum siap ga usah dilaunching dulu kalau cuma buat gaya-gayaan.,ini kenapa jadi error gini aplikasi kalau belum siap ga usah dilaunching dulu kalau cuma buat gayagayaan,ini kenapa jadi error gini aplikasi kalau belum siap tidak perlu dilaunching dulu kalau cuma buat gayagayaan,kenapa jadi error gini aplikasi kalau siap perlu dilaunching dulu kalau cuma buat gayagayaan,kenapa jadi error gin aplikasi kalau siap perlu dilaunching dulu kalau cuma buat gayagayaan,negative
10923,2975efba-917b-4402-92f7-61c9d8ca0bda,Bagusss sih tapi kurangnya status transaksi uang masuk gak ada... Yg ada cuma bukti transaksi uang keluar .,bagusss sih tapi kurangnya status transaksi uang masuk gak ada yg ada cuma bukti transaksi uang keluar,bagus sih tapi kurangnya status transaksi uang masuk gak ada yang ada cuma bukti transaksi uang keluar,bagus sih kurangnya status transaksi uang masuk gak yang cuma bukti transaksi uang keluar,bagus sih kurang status transaksi uang masuk gak yang cuma bukti transaksi uang keluar,negative
10924,419c1a22-fdee-4b7c-80c2-26e54852539a,"Masuknya ribet banget sumpah, sidik jari juga kurang berfungsi dengan baik, tidak teridentifikasi mulu",masuknya ribet banget sumpah sidik jari juga kurang berfungsi dengan baik tidak teridentifikasi mulu,masuknya ribet banget sumpah sidik jari juga kurang berfungsi dengan baik tidak teridentifikasi melulu,masuknya ribet banget sumpah sidik jari kurang berfungsi baik teridentifikasi melulu,masuk ribet banget sumpah sidik jari kurang fungsi baik identifikasi melulu,negative
10926,d28d6423-c709-43ef-87d9-e87d474173bd,"proses transaksi cepat sangat membantu,ayo bergabung ke WONDR by BNI,Aman dan cepat di manapun bisa melalui aplikasi WONDR BNI.",proses transaksi cepat sangat membantuayo bergabung ke wondr by bniaman dan cepat di manapun bisa melalui aplikasi wondr bni,proses transaksi cepat sangat membantuayo bergabung ke wondr by bniaman dan cepat di manapun bisa melalui aplikasi wondr bni,proses transaksi cepat sangat membantuayo bergabung wondr by bniaman cepat manapun melalui aplikasi wondr bni,proses transaksi cepat sangat membantuayo gabung wondr by bniaman cepat mana lalu aplikasi wondr bni,positive
10927,32881025-f35e-47dc-adbf-bccbe8c1e24f,sudah sangat bagus hanya saja terkendala di wondr pengiriman ke wallet di batasi tiap hr tdk bs lebih dr 1jt...jd susahhh krn kadang sehari transaksi ke e wallet lebih dr 2jt...🙏,sudah sangat bagus hanya saja terkendala di wondr pengiriman ke wallet di batasi tiap hr tdk bs lebih dr jtjd susahhh krn kadang sehari transaksi ke e wallet lebih dr jt,sudah sangat bagus hanya saja terkendala di wondr pengiriman ke wallet di batasi tiap hari tidak bisa lebih dr jtjd susah karena kadang sehari transaksi ke e wallet lebih dr jt,sangat bagus saja terkendala wondr pengiriman wallet batasi tiap hari bisa lebih dr jtjd susah kadang sehari transaksi e wallet lebih dr jt,sangat bagus saja kendala wondr kirim wallet batas tiap hari bisa lebih dr jtjd susah kadang hari transaksi e wallet lebih dr jt,positive
10928,b2d780c7-fe29-484c-8d6a-a1bbfe10aea2,"Keren banget banyak fitur untuk transaksinya, jadi gak perlu ke bank BNI, BNI emang terbaik",keren banget banyak fitur untuk transaksinya jadi gak perlu ke bank bni bni emang terbaik,keren banget banyak fitur untuk transaksinya jadi gak perlu ke bank bni bni emang terbaik,keren banget banyak fitur transaksinya jadi gak perlu bank bni bni emang terbaik,keren banget banyak fitur transaksi jadi gak perlu bank bni bni emang baik,positive
10929,2a8615d4-eb63-4af2-a80c-da0a23ff0a69,"Tolong donk min, untuk menu bayar dan beli, saya mau isi token listrik aja susah, layanan blum tersedia aja",tolong donk min untuk menu bayar dan beli saya mau isi token listrik aja susah layanan blum tersedia aja,tolong donk min untuk menu bayar dan beli saya mau isi token listrik saja susah layanan belum tersedia saja,donk min menu bayar beli mau isi token listrik susah layanan tersedia,donk min menu bayar beli mau isi token listrik susah layan sedia,neutral
10930,8b0ba9fa-2e25-4dcc-92d3-a3b7ca9d7cf6,"Daftar via online rekening jadi tapi nama gk sesuai sama KTP,gmn cara merubah via onlens",daftar via online rekening jadi tapi nama gk sesuai sama ktpgmn cara merubah via onlens,daftar via online rekening jadi tapi nama tidak sesuai sama ktpgmn cara merubah via onlens,daftar via online rekening jadi nama sesuai sama ktpgmn cara merubah via onlens,daftar via online rekening jadi nama sesuai sama ktpgmn cara rubah via onlens,neutral
10931,0124de42-cb7c-4c67-92e8-65b9331ac08d,"Mantul kang aplikasinya memudahkan untuk transaksi, prosesnya cepat secepat kilat,",mantul kang aplikasinya memudahkan untuk transaksi prosesnya cepat secepat kilat,mantul kang aplikasinya memudahkan untuk transaksi prosesnya cepat secepat kilat,mantul kang aplikasinya memudahkan transaksi prosesnya cepat secepat kilat,mantul kang aplikasi mudah transaksi proses cepat cepat kilat,positive
10932,3e403fd0-59ed-4ba4-bb75-973089baf4ae,"Banyak fiturnya, sangat memudahkan pengguna, dan apknya lancar tidak lemot",banyak fiturnya sangat memudahkan pengguna dan apknya lancar tidak lemot,banyak fiturnya sangat memudahkan pengguna dan apknya lancar tidak lambat,banyak fiturnya sangat memudahkan pengguna apknya lancar lambat,banyak fiturnya sangat mudah guna apknya lancar lambat,positive
10933,6e57a381-6475-40e1-b1d1-7c915c66815d,Mohon untuk wondr by bni Untuk di sarankan bisa di screenshot seperti bni mobile.. Secara aplikasi wondr by bni oke bingit... terimakasih....good job bni,mohon untuk wondr by bni untuk di sarankan bisa di screenshot seperti bni mobile secara aplikasi wondr by bni oke bingit terimakasihgood job bni,mohon untuk wondr by bni untuk di sarankan bisa di screenshot seperti bni mobile secara aplikasi wondr by bni oke bingit terimakasihgood job bni,mohon wondr by bni di sarankan di screenshot bni mobile aplikasi wondr by bni oke bingit terimakasihgood job bni,mohon wondr by bni di saran di screenshot bni mobile aplikasi wondr by bni oke bingit terimakasihgood job bni,neutral
10934,51ae50e3-09aa-41b0-b0f6-decc73219ebc,Sering error setiap kali buka pasti tampilan saldo dan pembayaran Qris gak muncul,sering error setiap kali buka pasti tampilan saldo dan pembayaran qris gak muncul,sering error setiap kali buka pasti tampilan saldo dan pembayaran qris gak muncul,sering error kali buka tampilan saldo pembayaran qris gak muncul,sering error kali buka tampil saldo bayar qris gak muncul,negative
10935,ee3be522-cf12-4593-a6f1-bb5504f3b40e,Aplikasinya bagus hanya saja fiturnya tidak selengkap BNI mobile. Semoga update selanjutnya makin banyak aplikasi yang di masukan..,aplikasinya bagus hanya saja fiturnya tidak selengkap bni mobile semoga update selanjutnya makin banyak aplikasi yang di masukan,aplikasinya bagus hanya saja fiturnya tidak selengkap bni mobile semoga update selanjutnya makin banyak aplikasi yang di masukan,aplikasinya bagus saja fiturnya selengkap bni mobile semoga update selanjutnya makin banyak aplikasi di masukan,aplikasi bagus saja fiturnya lengkap bni mobile moga update lanjut makin banyak aplikasi di masuk,positive
10936,a6fb63de-e196-4039-8df0-f27bd67b7b31,"Aplikasi ini masih sering error, karna pengalaman saya 2x Tf ke Dana saldo BNI terpotong, saldo diakun Dana saya tidak bertambah. Msh enak pake aplikasi BNI mobile lama dari pada wondr, saya kecewa",aplikasi ini masih sering error karna pengalaman saya x tf ke dana saldo bni terpotong saldo diakun dana saya tidak bertambah msh enak pake aplikasi bni mobile lama dari pada wondr saya kecewa,aplikasi ini masih sering error karena pengalaman saya x transfer ke dana saldo bni terpotong saldo diakun dana saya tidak bertambah masih enak pakai aplikasi bni mobile lama dari pada wondr saya kecewa,aplikasi sering error pengalaman x transfer dana saldo bni terpotong saldo diakun dana tidak bertambah masih enak pakai aplikasi bni mobile lama pada wondr kecewa,aplikasi sering error alam x transfer dana saldo bni potong saldo akun dana tidak tambah masih enak pakai aplikasi bni mobile lama pada wondr kecewa,negative
10937,75d9cc74-63c6-462f-9c97-69989dd30ca3,"Gak ada menu tari tunai(mobile tunai),gara2 mbanking keblok disuruh install yg ini,menunya gak lengkap.tolong di perbarui agar ada menu mobile tunai",gak ada menu tari tunaimobile tunaigara mbanking keblok disuruh install yg inimenunya gak lengkaptolong di perbarui agar ada menu mobile tunai,gak ada menu tari tunaimobile tunaigara mbanking keblok disuruh install yang inimenunya gak lengkaptolong di perbarui agar ada menu mobile tunai,gak menu tari tunaimobile tunaigara mbanking keblok disuruh install inimenunya gak lengkaptolong perbarui ada menu mobile tunai,gak menu tari tunaimobile tunaigara mbanking blok suruh install inimenunya gak lengkaptolong baru ada menu mobile tunai,neutral
10942,54d8f0bb-43de-4c23-a4cc-10b5086ca97f,"bagus mantap tp ada yg kurang, tidak ada notifikasi uang masuk,, yg ada uang keluar saja",bagus mantap tp ada yg kurang tidak ada notifikasi uang masuk yg ada uang keluar saja,bagus mantap tapi ada yang kurang tidak ada notifikasi uang masuk yang ada uang keluar saja,bagus mantap ada kurang ada notifikasi uang masuk ada uang keluar,bagus mantap ada kurang ada notifikasi uang masuk ada uang keluar,negative
10944,4cbcf943-fd95-4cb7-b440-52c1c556c24e,"mantabb. sayang cicilan kartu kredit tdk update. sudah approve dibuat cicilan, tapi tampilannya msh blm cicilan",mantabb sayang cicilan kartu kredit tdk update sudah approve dibuat cicilan tapi tampilannya msh blm cicilan,mantabb sayang cicilan kartu kredit tidak update sudah approve dibuat cicilan tapi tampilannya masih belum cicilan,mantabb sayang cicilan kartu kredit update approve dibuat cicilan tampilannya belum cicilan,mantabb sayang cicil kartu kredit update approve buat cicil tampil belum cicil,neutral
10945,3ec787ae-04df-4a9f-98dd-588a6b4423b0,"Sangat mudah dan lebih gampang penggunaannya, dan jika pindah HP itu sangat mudah tidak ribet",sangat mudah dan lebih gampang penggunaannya dan jika pindah hp itu sangat mudah tidak ribet,sangat mudah dan lebih gampang penggunaannya dan jika pindah hp itu sangat mudah tidak ribet,sangat mudah lebih gampang penggunaannya jika pindah hp sangat mudah ribet,sangat mudah lebih gampang guna jika pindah hp sangat mudah ribet,positive
10946,8f1bf6ec-88b9-4487-814a-2edf0e0e4e5c,Ini knp saya regist gagal yak harus registrasi ulang kah? Bacanya tim sedang memperbaiki tapi lama coba laginya udah banyak kali,ini knp saya regist gagal yak harus registrasi ulang kah bacanya tim sedang memperbaiki tapi lama coba laginya udah banyak kali,ini kenapa saya regist gagal yak harus registrasi ulang kah bacanya tim sedang memperbaiki tapi lama coba laginya sudah banyak kali,kenapa regist gagal yak registrasi ulang bacanya tim sedang memperbaiki lama coba laginya banyak kali,kenapa regist gagal yak registrasi ulang baca tim sedang baik lama coba lagi banyak kali,negative
10948,4a573fba-9d67-4151-a71a-99e86cf0da44,Buat Verifikasi Wajah Susah sekali. Sudah berkedip sampai berulang kali tetap ga bisa. Mohon ditingkatkan,buat verifikasi wajah susah sekali sudah berkedip sampai berulang kali tetap ga bisa mohon ditingkatkan,buat verifikasi wajah susah sekali sudah berkedip sampai berulang kali tetap tidak bisa mohon ditingkatkan,buat verifikasi wajah susah sekali berkedip berulang kali tetap bisa mohon ditingkatkan,buat verifikasi wajah susah sekali kedip ulang kali tetap bisa mohon tingkat,negative
10952,be5a47de-47a3-4850-b54c-3757eff03a80,"Warna nya lucu, sekarang lebih mudah untuk bertransaksi cuma pakai pin angka aja. Oke deh pokoknya",warna nya lucu sekarang lebih mudah untuk bertransaksi cuma pakai pin angka aja oke deh pokoknya,warna nya lucu sekarang lebih mudah untuk bertransaksi cuma pakai pin angka saja oke deh pokoknya,warna nya lucu sekarang lebih mudah bertransaksi cuma pakai pin angka oke deh pokoknya,warna nya lucu sekarang lebih mudah transaksi cuma pakai pin angka oke deh pokok,positive
10956,2600392f-998f-441d-85d9-67e720bc898d,"Menyulitkan, ketika melakukan verifikasi wajah harus buka kaca mata, perintah dilayar tidak terbaca. Mustinya ada opsi lain.",menyulitkan ketika melakukan verifikasi wajah harus buka kaca mata perintah dilayar tidak terbaca mustinya ada opsi lain,menyulitkan ketika melakukan verifikasi wajah harus buka kaca mata perintah dilayar tidak terbaca mustinya ada opsi lain,menyulitkan melakukan verifikasi wajah buka kaca mata perintah dilayar terbaca mustinya opsi,sulit laku verifikasi wajah buka kaca mata perintah layar baca mustinya opsi,negative
10957,a6264526-1915-46fa-9eff-ec919ab3ff04,Tidak bisa penarikan mobile tunai... masih lebih baik aplikasi Mobile Banking sebelumnya yang lebih lengkap fiturnya..,tidak bisa penarikan mobile tunai masih lebih baik aplikasi mobile banking sebelumnya yang lebih lengkap fiturnya,tidak bisa penarikan mobile tunai masih lebih baik aplikasi mobile banking sebelumnya yang lebih lengkap fiturnya,bisa penarikan mobile tunai lebih baik aplikasi mobile banking sebelumnya lebih lengkap fiturnya,bisa tari mobile tunai lebih baik aplikasi mobile banking belum lebih lengkap fiturnya,neutral
10958,3fa76584-cdbf-456a-9aa1-094825a68a26,"sering gangguan, maintenance lah, padahal lagi butuh buat tf. kecewa dengan aplikasi ini, pelayanan yang sangat buruk.",sering gangguan maintenance lah padahal lagi butuh buat tf kecewa dengan aplikasi ini pelayanan yang sangat buruk,sering gangguan maintenance lah padahal lagi butuh buat transfer kecewa dengan aplikasi ini pelayanan yang sangat buruk,sering gangguan maintenance lah padahal butuh buat transfer kecewa aplikasi pelayanan sangat buruk,sering ganggu maintenance lah padahal butuh buat transfer kecewa aplikasi layan sangat buruk,negative
10959,ce23a665-015f-44af-b4c4-ab555a27f93c,Tolong lebih diperhatikan untuk uraian nya biar lengkap pemasukan dan pengeluaran nya. Tmksh,tolong lebih diperhatikan untuk uraian nya biar lengkap pemasukan dan pengeluaran nya tmksh,tolong lebih diperhatikan untuk uraian nya biar lengkap pemasukan dan pengeluaran nya tmksh,lebih diperhatikan uraian nya biar lengkap pemasukan pengeluaran nya tmksh,lebih perhati urai nya biar lengkap pasu keluar nya tmksh,neutral
10963,1baa34c8-aaa7-4a56-8042-f13653036b7b,"Tidak ada pilihan buat mengaktifkan login biometrik, tolong di-update dan diperbaiki",tidak ada pilihan buat mengaktifkan login biometrik tolong diupdate dan diperbaiki,tidak ada pilihan buat mengaktifkan login biometrik tolong diupdate dan diperbaiki,ada pilihan buat mengaktifkan login biometrik diupdate diperbaiki,ada pilih buat aktif login biometrik diupdate baik,neutral
10964,127ab532-4922-4c77-acb0-a7f0bf541295,"Setelah saya menggunakan app ini,masih banyak yg kurang,salah satu informasi pengeluaran tidak ditampilkan sisa saldonya.",setelah saya menggunakan app inimasih banyak yg kurangsalah satu informasi pengeluaran tidak ditampilkan sisa saldonya,setelah saya menggunakan app inimasih banyak yang kurangsalah satu informasi pengeluaran tidak ditampilkan sisa saldonya,saya menggunakan app inimasih banyak kurangsalah satu informasi pengeluaran ditampilkan sisa saldonya,saya guna app inimasih banyak kurangsalah satu informasi keluar tampil sisa saldo,neutral
10965,f95af786-6636-4a7f-bcbf-2aceef0cac0d,Nggak bisa buat tarik tunai tanpa kartu. Udah bener download aja BNI Mobile. Yang ini nggak berguna kalo kalian butuh cash tapi dompet ketinggalan.,nggak bisa buat tarik tunai tanpa kartu udah bener download aja bni mobile yang ini nggak berguna kalo kalian butuh cash tapi dompet ketinggalan,tidak bisa buat tarik tunai tanpa kartu sudah benar download saja bni mobile yang ini tidak berguna kalau kalian butuh cash tapi dompet ketinggalan,bisa buat tarik tunai kartu benar download bni mobile ini berguna kalau kalian butuh cash dompet ketinggalan,bisa buat tarik tunai kartu benar download bni mobile ini guna kalau kalian butuh cash dompet tinggal,neutral
10966,4a93c623-122e-4163-b421-1f8b677ca52e,"Mengirim kode otp lama dan susah buat daftar, dan verifikasi emailnya lama sekali apk burik",mengirim kode otp lama dan susah buat daftar dan verifikasi emailnya lama sekali apk burik,mengirim kode otp lama dan susah buat daftar dan verifikasi emailnya lama sekali apk burik,mengirim kode otp lama susah buat daftar verifikasi emailnya lama sekali apk burik,kirim kode otp lama susah buat daftar verifikasi email lama sekali apk burik,negative
10967,ceeb6704-9337-4c9a-9952-b80d77828c4b,"Tidak Bagus Aplikasinya karena Sering Ganguan, Masih Bagus Aplikasi Yg Dulu Lancar Jaya Gak Ada Gangguan.",tidak bagus aplikasinya karena sering ganguan masih bagus aplikasi yg dulu lancar jaya gak ada gangguan,tidak bagus aplikasinya karena sering ganguan masih bagus aplikasi yang dulu lancar jaya gak ada gangguan,bagus aplikasinya sering ganguan bagus aplikasi dulu lancar jaya gak gangguan,bagus aplikasi sering ganguan bagus aplikasi dulu lancar jaya gak ganggu,positive
